id,title,author_name,conference_name,organization_name
1073,On Error Distribution in Nonparametric Bayesian Functional Clustering,岩重 文也、若山 智哉、菅澤 翔之助、橋本 真太郎,2025年度統計関連学会連合大会,"理化学研究所,広島大学,慶應義塾大学"
1074,入力に不確実性を含む非線形混合効果モデルのガウス過程回帰を用いた解析,山本 健介、南 美穂子,2025年度統計関連学会連合大会,慶應義塾大学
1075,廃校を活用した体験観光拠点施設設置による経済波及効果,TEE KIANHENG、三好 純矢、冨澤 武弥、鈴木 宏延、佐藤 大基、木川田 舞、松川 直史,2025年度統計関連学会連合大会,"岩手県立大学,大船渡市商工港湾部産業政策室"
1076,生存時間分析を用いた賃貸住宅における最適な賃料水準の推定,江木 達也、横内 大介、菅谷 勇樹,2025年度統計関連学会連合大会,一橋大学
1077,支持層と客層,木下 博之,2025年度統計関連学会連合大会,経済総合分析
1078,県内総生産速報化への課題―生産側からみた解決策,山澤 成康,2025年度統計関連学会連合大会,跡見学園女子大学
1079,GDP速報改定の特徴～前期比と前年同期比の違い,飯塚 信夫,2025年度統計関連学会連合大会,神奈川大学
1080,A Simulation Study on the DTM and ADMM Algorithms for Minimum Rank Factor Analysis with a High-Dimensional Setting,足立 浩平,2025年度統計関連学会連合大会,京都女子大学
1081,Euclid距離行列の点配置におけるregularity構造について,倉田 博史,2025年度統計関連学会連合大会,東京大学
1082,高次元主成分スコアによる外れ値の同時検出について,中山 優吾、矢田 和善、青嶋 誠,2025年度統計関連学会連合大会,"日産自動車,筑波大学"
1083,再現性を考慮した生成AI知識サンプリングによる県議会議事録の知識分布推定とその論点クラスター解析,大森 宏、伊神 裕人,2025年度統計関連学会連合大会,東京大学
1084,L1およびL2正則化を伴う行列分解型構造方程式モデリング,山下 直人,2025年度統計関連学会連合大会,関西大学
1085,行列分解因子分析の正体,寺田 吉壱,2025年度統計関連学会連合大会,"大阪大学,理化学研究所"
1086,太陽風が地震に及ぼす影響度の評価,橋口 侑也、西井 龍映,2025年度統計関連学会連合大会,長崎大学
1087,Computing the observed Fisher information matrix for linear Gaussian state space models and its application to specification tests,千葉 賢,2025年度統計関連学会連合大会,愛知学院大学
1088,確率密度関数間のダイヴァージェンスから誘導されるスペクトル・ダイヴァージェンスとその応用,髙畠 哲也、矢野 恵佑,2025年度統計関連学会連合大会,"大阪大学,統計数理研究所"
1089,A Statistical Framework for Estimating Periodicity in Multivariate Time Series,佐川 凜華,2025年度統計関連学会連合大会,早稲田大学
1090,粗視化Hawkes過程,小山 慎介,2025年度統計関連学会連合大会,統計数理研究所
1091,Sigmoidal Gaussian Cox processによるニューロン集団の発火特性の推定,渋江 遼平、駒木 文保,2025年度統計関連学会連合大会,"東京大学,理化学研究所"
1092,関数回帰における統計学的ダイバージェンスに基づいた頑健なモデル評価規準について,倉田 澄人,2025年度統計関連学会連合大会,九州大学
1093,高次元線形回帰モデルにおける外れ値に関する統計的推測理論,大田 浩史,2025年度統計関連学会連合大会,東京大学
1094,補完のためのロバストな比率モデルの一般化,和田 かず美,2025年度統計関連学会連合大会,総務省
1095,重み付け正則化によるロバストなフレシェ回帰,李 昊、菅澤 翔之助、片山 翔太,2025年度統計関連学会連合大会,慶應義塾大学
1096,テンソルプログラムを用いた単一アテンション層の無限幅極限の解析,酒井 真菜、唐木田 亮、今泉 允聡,2025年度統計関連学会連合大会,"東京大学,理化学研究所,産業技術総合研究所"
1097,Tensor Programsを用いた2層ニューラルネットワークの特徴学習の解析,今井 翔太、今泉 允聡,2025年度統計関連学会連合大会,東京大学
1098,Optimal Dynamic Regret by Transformers for Non-Stationary Reinforcement Learning,陳 柏源、伊藤 伸志、今泉 允聡,2025年度統計関連学会連合大会,東京大学
1099,有限幅多層ニューラルネットワークの精密な勾配降下学習ダイナミクス,Han Qiyang、今泉 允聡,2025年度統計関連学会連合大会,"東京大学,RutgersUniversity,理化学研究所"
1100,深層学習モデルを基礎にした複数観測点地震検出手法の開発と応用,徳田 智磯、長尾 大道,2025年度統計関連学会連合大会,東京大学
1101,Lipschitz損失設定における2値線形分類問題の汎化誤差解析,仲北 祥悟,2025年度統計関連学会連合大会,東京大学
1102,Fused Lassoにおける選択的推論によるλ選択の統計的根拠,木村 竜也、鈴木 譲、田坂 理英子,2025年度統計関連学会連合大会,大阪大学
1103,多重代入データに対するグループ正則化変数選択手法の適用,熊野 夏海、古川 恭治,2025年度統計関連学会連合大会,久留米大学
1104,EXP penalized estimation for selecting explanatory variables in high-dimensional multivariate linear regression,関野 匠、小田 凌也、若木 宏文,2025年度統計関連学会連合大会,広島大学
1105,Sparse quantile regression via l0-penalty,本田 敏雄、Wu Wei-Ying,2025年度統計関連学会連合大会,"一橋大学,NationalDongHwaUniversity"
1106,Network Lasso の一般化自由度とモデル選択への影響,桐島 功希、大石 峰暉、小田 凌也,2025年度統計関連学会連合大会,"大阪公立大学,東北大学,広島大学"
1107,ベイズ型グラフィカルモデルの暗号資産運用への応用,大屋 栄、中北 誠、鳥谷部 智規、久保田 尚希、中妻 照雄,2025年度統計関連学会連合大会,"慶應義塾大学経済学部附属経済研究所FinTEKセンター,理化学研究所革新知能統合研究センター,金沢学院大学経済学部,慶應義塾大学経済学部"
1108,動的な非対称t接合関数を用いた多変量資産価格変動の把握,夷藤 翔、吉羽 要直,2025年度統計関連学会連合大会,東京都立大学
1109,業者間取引データを用いた中古車プライシングモデルの構築,横内 大介,2025年度統計関連学会連合大会,一橋大学
1110,ディープラーニングに基づいて高頻度株価を予測について,鮑 健竜、森本 孝之,2025年度統計関連学会連合大会,関西学院大学
1111,Forecasting Japanese Equity Returns Using Equi-Correlation Structures and Component Selection,森本 孝之、赤間 陽二、川崎 能典,2025年度統計関連学会連合大会,"関西学院大学,東北大学,統計数理研究所"
1112,確率的ボラティリティの混合分布による高速推定,黒瀬 雄大,2025年度統計関連学会連合大会,筑波大学
1113,オフィス賃料における建物の経年減価の影響に関する実証分析,篠崎 公昭、新谷 幸平、曽我部 哲人、中山 善夫、古田 早穂子,2025年度統計関連学会連合大会,"日本銀行,ザイマックス総研"
1114,分散共分散行列における変化点検出,ポワニャール ベンジャミン、Lin Ying (1. 慶應義塾大学理工学部、2. 革新知能統合研究センター,2025年度統計関連学会連合大会,"AIP)連続最適化チーム,TheUniversityofHongKong"
1115,グループデータの分位点とローレンツ曲線を利用した所得分布の推定,西埜 晴久、各務 和彦,2025年度統計関連学会連合大会,"青山学院大学,名古屋市立大学"
1116,国勢調査を対象にした差分プライバシーの実用性に関する検討―Zero-Concentrated Differential Privacy(zCDP)に着目して―,加藤 駿典、伊藤 伸介、寺田 雅之、松井 秀俊,2025年度統計関連学会連合大会,"統計センター,総務省統計研究研修所,中央大学,NTTドコモ,京都橘大学,滋賀大学"
1117,多様なミクロデータを活用した石川県観光客の観光動態に関する研究,原田 魁成、高道 秀斗、石田 貴也,2025年度統計関連学会連合大会,金沢大
1118,ガウス過程を用いたユーザー生成コンテンツの生成と消費行動の分析,五十嵐 未来、照井 伸彦、佐藤 忠彦,2025年度統計関連学会連合大会,"大阪大学,東京理科大学,筑波大学"
1119,平均超過関数の推定量の精度比較について,森山 卓,2025年度統計関連学会連合大会,横浜市立大学
1120,On Improvement of Rose Diagram Using k-adjacent Bins,齊藤 実祥、寒河江 雅彦,2025年度統計関連学会連合大会,"金城大学,金沢大学"
1121,確率密度の導関数のカーネル推定について,五十嵐 岳,2025年度統計関連学会連合大会,学習院大学
1122,Ranked set sampling を用いた群逐次符号検定,山口 光,2025年度統計関連学会連合大会,東京理科大学
1123,Kernel Functional Estimation by Genetic Algorithm,西田 喜平次,2025年度統計関連学会連合大会,京都産業大学
1124,生活扶助相当CPIおよびデフレ調整の問題点,鈴木 雄大,2025年度統計関連学会連合大会,北海学園大学
1125,建設工事進捗率の推定と建設総合統計への効果,美添 泰人、川崎 玉恵、鈴木 健介、高橋 秀肇、田中 優太郎、舟岡 史雄,2025年度統計関連学会連合大会,"一般社団法人新情報センター,青山学院大学,国土交通省,信州大学"
1126,2025年農業センサスの事項変更が与える影響の検討―世帯員パネルデータを用いた家族の農業従事に関する分析―,西村 教子、仙田 徹志、吉田 嘉雄、山口 幸三,2025年度統計関連学会連合大会,"公立鳥取環境大学,京都大学"
1127,ミクロデータを用いた芸術鑑賞行動の時系列比較－社会生活基本調査を用いて,坂部 裕美子,2025年度統計関連学会連合大会,統計情報研究開発センター
1128,科学的世論調査ー80年の歩みと課題,鈴木 督久,2025年度統計関連学会連合大会,日本世論調査協会
1129,オルタナティブデータを用いた商業販売額の都道府県別ナウキャスティング,古室 早理、西村 大雅、星野 崇宏,2025年度統計関連学会連合大会,"慶應義塾大学,理化学研究所"
1130,正規分布を仮定した打ち切りデータを含む群間比較,高橋 行雄,2025年度統計関連学会連合大会,BioStat研究所株式会社
1131,バイオマーカーに基づく疾患分類に適したバッチ効果補正手法,四辻 嵩直、高田 正彬、李 根、藤澤 洋徳,2025年度統計関連学会連合大会,"東芝,統計数理研究所"
1132,クラスターランダム化試験における中間解析の妥当性に関して,稲葉 洋介、小山田 隼佑,2025年度統計関連学会連合大会,"千葉大学,東北大学"
1133,Allometric scale model reveals energy allocation between growth and reproduction,島津 秀康,2025年度統計関連学会連合大会,北里大学
1134,ベイズアプローチによる対数リスク比の直接推定,小椋 透、柳本 武美,2025年度統計関連学会連合大会,"三重大学,統計数理研究所"
1135,独立経路の観測に基づく高次元Ornstein–Uhlenbeck過程のスパース推定,仲北 祥悟,2025年度統計関連学会連合大会,東京大学
1136,高次元拡張状態依存Hawkes過程によるリミットオーダーブックのモデリングおよび価格変動モデルについて,木村 晃敏,2025年度統計関連学会連合大会,上智大学
1137,非整数ブラウン運動が駆動するSDEの最尤推定量の構成,中島 翔平,2025年度統計関連学会連合大会,早稲田大学
1138,高頻度時空間データに基づく空間2次元2階線形放物型SPDEのパラメータ推定,渡名喜 庸蔵、貝野 友祐、内田 雅之,2025年度統計関連学会連合大会,"大阪大学,神戸大学"
1139,時間依存要約受信者動作特性曲線における公表バイアスの感度分析,周 怡、黄 傲、服部 聡,2025年度統計関連学会連合大会,"神戸大学,大阪大学,UniversityMedicalCenterGöttingen"
1140,試験数が少ない場合の一般化線形ランダム効果メタアナリシス,花田 圭佑,2025年度統計関連学会連合大会,和歌山県立医科大学
1141,異常検知モデルの特徴量重要度評価：Isolation ForestのDIFFI指標の頑健性分析,日高 優、今井 徹、大前 勝弘,2025年度統計関連学会連合大会,"京都大学,株式会社lambdahat,株式会社StatisticalSolutions"
1142,変数ベースのキャリブレーション評価手法を用いた生活習慣病予測モデルの比較検討,瀬戸 ひろえ、大山 飛鳥、山本 陵平、土岐 博、林 邦好,2025年度統計関連学会連合大会,"京都女子大学,大阪大学,大阪健康安全基盤研究所"
1143,複数の腫瘍に対して同時に放射線を照射する治療計画が最適ではないことの数理的証明,水田 正弘,2025年度統計関連学会連合大会,統計数理研究所
1144,Analysis of Sleep Characteristics and Mechanisms of Epileptic Seizures in Fbxl3-Deficient Mice,出来誉恵、増田亘作、中山敬一、櫻井武、平野有沙,第32回日本時間生物学会学術大会ポスター発表,所属3不明 / 所属4不明 / 2 筑波大学 / 筑波大学 国際統合睡眠医科学研究機構
1145,Generation of Novel Knock-in Mice for mPer2 S659G as a Model of Familial Advanced Sleep Phase Syndrome and Characterization of Their Circadian Rhythm and Sleep and Wake Phenotypes 家族性睡眠相前進症候群モデルとしての新規 mPer2 S659G ノックインマウスの作出と概日 リズム・睡眠覚醒の形質の記述,内藤惠介、古谷直生、齊藤夕貴、平野有沙,第32回日本時間生物学会学術大会ポスター発表,所属2不明 / 所属3不明 / 所属4不明 / 筑波大学 高等研究院（TIAR）
1146,Investigation of the effect of illuminance on the resynchronization of sleep-wake rhythm 睡眠覚醒リズムの再同期への照度の影響の検討,杉本優希、小塚康平、江上涼、冨田淳、粂和彦,第32回日本時間生物学会学術大会ポスター発表,名古屋市立大学大学院 薬学研究科 神経薬理学分野
1147,Introduction of a presynaptic gene mutant enhances delta power during NREM sleep プレシナプス遺伝子の変異体導入はノンレム睡眠中のデルタパワーを増大させる,山本敬太、戸根大輔、山田陸裕、木下福章、大出晃士、Roig,第32回日本時間生物学会学術大会ポスター発表,所属4不明 / 2 理化学研究所生命機能科学研究センター / 3 久留米大学 / 大阪大学大学院医学系研究科
1148,Isoflurane activates the type 1 ryanodine receptor to induce anesthesia in mice イソフルランは１型リアノジン受容体を活性化して麻酔を誘導する,金谷啓之、桑島謙、大出晃士、上田泰己,第32回日本時間生物学会学術大会ポスター発表,所属3不明 / 2 理化学研究所 / 東京大学大学院医学系研究科 機能生物学専攻 システムズ薬理学教室
1149,Behavior and electroencephalogram analysis of marmosets under jet-lag conditions 時差環境下におけるマーモセットの行動と脳波解析,政井晴雄、藤永輝明、伊佐かおる、尾上浩隆、伊佐正、岡村均、冨永恵子,第32回日本時間生物学会学術大会ポスター発表,所属3不明 / 所属4不明 / 2 京都大学大学院医学研究科高次脳科学講座 / 大阪大学大学院理学研究科生物科学専攻
1150,"Orexin Neurons Are Involved in the Ultradian Rhythms of Body Temperature and Behavior, as Well as Their Circadian Modulation オレキシンニューロンは体温と行動のウルトラディアンリズムおよびそのサーカディアン 変動に関与する",由本竜資、櫻井理紗、櫻井武,第32回日本時間生物学会学術大会ポスター発表,2 筑波大学 医学医療系 / 筑波大学 国際統合睡眠医科学研究機構 櫻井/平野研究室
1151,The SCN-DMH neural pathway and the regulation of circadian rhythms SCN-DMH 神経回路と概日リズムの調節,李若詩、張鐘文、増田亘作、平野有沙、櫻井武,第32回日本時間生物学会学術大会ポスター発表,2 筑波大学国際統合睡眠医科学研究機構（WPI-IIIS） / 3 京都大学 / 筑波大学医学医療系
1152,Role of SCN Neural Activity in Circadian Phase Maintenance and Arousal Timing During QIH QIH 下での SCN 神経活動が概日時計の位相保持と復温に果たす役割,櫻井理紗、由本竜資、櫻井武,第32回日本時間生物学会学術大会ポスター発表,2 筑波大学 医学医療系 / 筑波大学 国際統合睡眠医科学研究機構
1153,Development of Circadian Rhythm Adjustment Methods Using a Familial Advanced Sleep Phase Syndrome Mouse Model: Analysis Based on Per2-Luc Bioluminescence Rhythms 家族性睡眠相前進モデルマウスを用いた概日リズム調整法の開発 − Per2-Luc 発光リズム による検討 –,大和田匠人、櫻井武、平野有沙、内藤惠介,第32回日本時間生物学会学術大会ポスター発表,2 筑波大学 医学医療系 / 筑波大学 国際統合睡眠医科学研究機構
1154,Neuronal feedback loop in the suprachiasmatic nucleus generates robust circadian rhythms,Wang、津野祐輔、Peng、松井綾子、前島隆司、三枝理博,第32回日本時間生物学会学術大会ポスター発表,金沢大学医薬保健学総合研究科
1155,GABAergic network from AVP neurons to VIP neurons in the SCN sets the activity/rest time of the circadian behavior rhythm,Peng、Tsuno、Maejima、Wang、Matsui、Mieda,第32回日本時間生物学会学術大会ポスター発表,"Graduate School of Medical Sciences, Kanazawa University"
1156,Role of GABA released from suprachiasmatic AVP neurons in female reproductive function 雌性生殖機能における視交叉上核 AVP ニューロン GABA の役割,杉山瑞輝、三枝理博、中村孝博,第32回日本時間生物学会学術大会ポスター発表,所属2不明 / 明治大学
1157,Functional analysis of the SCN-OVLT portal system in mice マウス SCN-OVLT 門脈系の機能解析,倉垣杏樹、Rae、中村孝博,第32回日本時間生物学会学術大会ポスター発表,2 明治大 学 大学 院農 学研 究 科 / 3 Department of / 明治 大学 農 学部 動物生 理 学研 究室
1158,Modulation of Suprachiasmatic Circadian Rhythms by Ultradian Temperature ウルトラディアン温度リズムによる視交叉上核概日周期短縮メカニズムの解明,越尾亮介、白石麗奈、渡辺和人、中村孝博,第32回日本時間生物学会学術大会ポスター発表,明治大学農学研究科生命科学専攻 動物生理学研究室
1159,Preserved circadian rhythms despite loss of SCN neural outputs 視交叉上核神経性出力を喪失しても維持される概日リズムの存在,宮﨑翔太、小野大輔、杉山瑞輝、渡辺和人、水田習斗、中村渉,第32回日本時間生物学会学術大会ポスター発表,2 明治大学農学部動物生理学研究室 / 3 長崎大 / 名古屋大学環境医学研究所神経性調節学
1160,Visible Exocytosis of the Non-Photic Signal Neuropeptide Y to the Suprachiasmatic Nucleus in Fasted Transgenic Mice Throughout Their Circadian Rhythms 神経ペプチド Y の分泌顆粒の可視化による FEO と SCN の関係性の探求,沼野利佳、中澤和雄、松尾美、中尾和貴、野中茂紀,第32回日本時間生物学会学術大会ポスター発表,所属3不明 / 所属4不明 / 2 豊橋技術科学大学 / 豊橋技術科学大学 次世代半導体・センサ科学研究所
1161,Regulation of the circadian rest time duration via G-protein signaling 三量体 G 蛋白質 Gz シグナルによる 1 日の休息時間の調節,田中陽一、土居雅夫,第32回日本時間生物学会学術大会ポスター発表,京都大学大学院薬学研究科
1162,Realtime tracing of GPCR-mediated circadian kinase activity in cultured SCN SCN スライス培養を用いた GPCR 下流キナーゼシグナルの日内変動観察,髙橋萌花、田中陽一、土居雅夫,第32回日本時間生物学会学術大会ポスター発表,2 京都大学大学院薬学研究科 / 京都大学薬学部薬学科
1163,Activities of paraventricular thalamus and their correlation to sleep-wake behaviors in diurnal Nile grass rats kept under different lighting conditions ナイルグラスラットの視床室傍核神経活動の明暗応答と睡眠覚醒相関,田母神さくら、〇八木沢元喜、森岡絵里、吉川朋子、清水貴美子、池田真行,第32回日本時間生物学会学術大会ポスター発表,2 富山大学大学院理工学研究科 / 3 富山大学国際機 / 富山大学大学院生命融合科学教育部
1164,Sex differences in diurnal rhythms of Nile grass rats: estrous cycle-dependent and independent ナイルグラスラットにおける雌に特異的な行動リズム：発情周期依存性と非依存性,鈴木椋瑛、〇山本理央奈、田母神さくら、森岡絵里、吉川朋子、清水貴美子,第32回日本時間生物学会学術大会ポスター発表,2 富山大学大学院生命融合科学教育部 / 3 富山大学国際機 / 富山大学大学院理工学研究科
1165,Analysis of Behavioral Characteristics of Mice Model of Caffeine-induced Circadian Rhythm Disorder カフェイン誘導性概日リズム障害モデルマウスの行動特性の解析,石岡由羽、加藤遥輝、古川稜、小塚康平、江上涼、冨田淳、粂和彦,第32回日本時間生物学会学術大会ポスター発表,名古屋市立大学薬学部
1166,"Stability of caffeine-induced behavioral rhythm in Cry1, 2 double knock-out mice. カフェインにより Cry1,2 double knockout マウスに生じる行動リズムの安定性",増渕悟,第32回日本時間生物学会学術大会ポスター発表,愛知医科大学医学部生理学講座
1167,CRY-targeting compounds for the regulation of metabolism and behavioral rhythms in mice CRY 調整化合物を用いたマウス生体における代謝と行動リズムの制御,戸田拓郎、飯田夢惟、羽鳥恵、廣田毅,第32回日本時間生物学会学術大会ポスター発表,2 名古屋大学医学系研究科 / 名古屋大学トランスフォーマティブ生命分子研究所
1168,Effect of ergothioneine on circadian rhythms in mice エルゴチオネインがマウス概日リズムに与える影響,脇田橘平、福島菜摘、大輪陸、白石麗奈、中村孝博,第32回日本時間生物学会学術大会ポスター発表,明治大学農学研究科生命科学専攻
1169,Circadian Wheel-Running Rhythms in Bmal1-Deficient Syrian Hamsters Bmal1 欠損シリアンハムスターにおける概日輪回し活動リズムの解析,香川春海、杉山瑞輝、小野大輔、中村孝博,第32回日本時間生物学会学術大会ポスター発表,2 名古屋大学環境医学研究所神経性調節学 / 明治大学農学部動物生理学研究室
1170,Investigation into the regulation of central clock-independent circadian rhythm of bladder capacity and factors contributing to its disruption 中枢非依存的な膀胱容量リズムの制御とその破綻要因の探索,鈴木秀平、根来宏光、野中遥奈、千原尉智蕗、南雲義之、西山博之,第32回日本時間生物学会学術大会ポスター発表,所属3不明 / 2 筑波大学医学医療系 日立社会連携教育研究セン / 筑波大学医学医療系 腎泌尿器外科
1171,E4BP4-mediated energy homeostasis during short-term fasting 時計遺伝子 E4BP4 による短期絶食時のエネルギー恒常性維持機構の解明,浅野吉政、酒井誠之介、杉浦悠毅、朴賀硯、和田平、榛葉繁紀、末松誠,第32回日本時間生物学会学術大会ポスター発表,2 日本大学薬学部 / 3 慶応大学医学部 / 東京大学大学院 理学系研究科 生物科学専攻
1172,Nampt-ΔEbox mice as a novel model for circadian clock aging 新規時計老化モデルとしての Nampt-ΔEbox マウスの開発,後藤彩文、川上聖司、光吉悦子、古戎道典、饗場篤、深田吉孝、吉種光,第32回日本時間生物学会学術大会ポスター発表,所属2不明 / 所属3不明 / 東京都医学総合研究所基礎医科学研究分野
1173,Proposal for Clinical Intervention Based on the Functional Decline of E-box Activity in Diabetes 糖尿病における E-box 機能低下に基づいた時間生物学的治療戦略,光吉悦子、田中智子、後藤彩文、深田吉孝、的場圭一郎、西村理明、吉種光,第32回日本時間生物学会学術大会ポスター発表,所属3不明 / 2 東京慈恵会医科 / 東京都医学総合研究所 基礎医科学研究分野 体内時計プロジェクト
1174,Analysis of future diabetes incidence and establishment of preventive methods using clock gene expression in body hair 体毛の時計遺伝子発現による将来の糖尿病発症率解析と予防法の確立,土井穂乃香、野村真由、稲川輝、佐藤妃菜、工藤真希、浜田和子、浜田俊幸,第32回日本時間生物学会学術大会ポスター発表,国際医療福祉大学・薬学部・年齢軸生命機能解析学分野
1175,Study of the effects of lunar rhythms on mouse behavior マウスの行動における月のリズムの影響の検討,杉村麻子、小出剛、吉村崇,第32回日本時間生物学会学術大会ポスター発表,2 国立遺伝学研究所 / 3 名古屋大学大学院生命農学研究科 / 4 名古屋 / トヨタ紡織株式会社
1176,Neurochemical and Gene Expression Correlates of Photoperiod-Induced Behaviors in Male and Female Mice オスおよびメスのマウスにおける光周期誘導行動の神経化学的および遺伝子発現の相関,Muesch、Kurogi、Ma、Matsuo、Ikegami,第32回日本時間生物学会学術大会ポスター発表,"Lab of Regulation in Metabolism and Behavior, Faculty of Agriculture, Kyushu University"
1177,High-fat diet modifies the sex-specific effects of chronic jet lag on body temperature rhythms and gut microbiota in mice,Ma、Sagata、Kurogi、Ikegami、Yasuo,第32回日本時間生物学会学術大会ポスター発表,"Laboratory of Regulation in Metabolism and Behavior, Faculty of Agriculture, Kyushu University,"
1178,"Circadian regulation of maternal and feeding behaviors in lactating mice 村上温美 1、政井晴雄 1、岡村均 2、〇冨永恵子 1,3 1 大阪大学大学院理学研究科生物科学専攻; 2 京都大学大学院医学研究科高次脳科学講座 神経生物学分野研究室; 3 大阪大学大学院生命機能研究科",抽出失敗,第32回日本時間生物学会学術大会ポスター発表,抽出失敗
1179,Selective ipRGC Stimulation Modifies Free-Running Period in Constant Light Conditions ipRGC 選択的刺激がもたらすフリーラン周期変化とアショフの法則の再検討,崔志援、滝川瑞希、橋口周平、辻村誠一,第32回日本時間生物学会学術大会ポスター発表,2 名古屋市立大学大学院芸術工学研究科 / 鹿児島大学大学院理工学研究科
1180,A whole-brain single-cell 3D atlas of circadian neural activity in mice マウス全脳における概日神経活動の単一細胞 3D アトラス,山下勝成、木下福章、吉田将太、松本桂彦、山田陸裕、上田泰己,第32回日本時間生物学会学術大会ポスター発表,所属4不明 / 2 大阪大学大学院医学系研究科 / 3 理化学研究所生命機能 / 東京大学大学院医学系研究科
1181,Mouse Circadian Proteome Atlas by next-generation deep proteome analysis 次世代質量分析装置 Orbitrap Astral を用いた Circadian Proteome 解析,乙部優太、出耒誉恵、Shao、内田杏菜、隆太郎、伸博,第32回日本時間生物学会学術大会ポスター発表,2 筑波大学 / 3 京都大学 / 東京都医学総合研究所
1182,Circadian Organelle Proteome analysis using the next generation mass spectrometer Orbitrap Astral 次世代質量分析装置 Orbitrap Astral を用いた細胞内小器官の概日プロテオーム解析,下村たかし、乙部優太、吉種光,第32回日本時間生物学会学術大会ポスター発表,2 東京大学大学院理学系研究科 / 東京都医学総合研究所
1183,Circadian Rhythm of Collagen-Related Gene Expression in Skeletal Muscle 骨格筋におけるコラーゲン関連遺伝子発現の概日リズム,飯田尚哉、金澤佑治、長野護、久保厚子、北口裕太、重吉康史,第32回日本時間生物学会学術大会ポスター発表,2 北陸大学医療保健学部 / 近畿大学医学部解剖学
1184,Effects of electroacupuncture stimulation on the mRNA levels of clock genes in skeletal muscle 鍼通電刺激が骨格筋における時計遺伝子の mRNA 量に与える影響,小峰律子、小峰昇一、川崎陽久、川上康、石田直理雄、竹越一博,第32回日本時間生物学会学術大会ポスター発表,2 時間生物学研究所 / 3 帝京平成大学ヒューマンケア学部鍼灸学科 / 筑波大学医学医療系
1185,Pathophysiological mechanisms of sarcopenia induced by chronic circadian misalignment 慢性的概日リズム不整合がもたらすサルコペニア病態メカニズム,瀬谷崇、小池宣也、大久保直輝、梅村康浩、土谷佳樹、藪本和也、遠藤康裕,第32回日本時間生物学会学術大会ポスター発表,2 京都府立医大大学院医学研究科 / 京都府立医科大学大学院医学研究科 統合生理学
1186,Bmal1 deficiency in articular cartilage and ligaments causes joint degeneration and heterotopic ossification 関節軟骨及び靱帯における Bmal1 の欠損は、関節変形と異所性骨化を引き起こす,芦森温茂、WU、油形公則、東島史明、吉本拓矢、佐久間彩乃,第32回日本時間生物学会学術大会ポスター発表,2 Research Institute for Cell Design Medical Science (RICeD) / 3 山口大学 / 山口大学 眼科学
1187,Circadian clock disruption preceding cancer cachexia and its role in progression がん悪液質に先行する概日時計の破綻と病態進行への関与,笠井智香、佐藤翔、小畑凜果、大野鈴音、佐々木香音、長瀬あかり、御厨麻衣,第32回日本時間生物学会学術大会ポスター発表,東京理科大学薬学部 疾患薬理学研究室
1188,Period3 attenuated chronic cadmium exposure-induced nephrotoxicity in mice カドミウムによる慢性腎障害に対する Period3 の毒性軽減機序の検討,吉岡弘毅、須崎文菜、長谷川達也、前田徹、三浦伸彦,第32回日本時間生物学会学術大会ポスター発表,所属4不明 / 所属5不明 / 2 岐阜医療科学大学薬学部薬理学分野 / 3 山梨県富士山科学研究 / 北里大学医学部衛生学
1189,Circadian Variation in IgE-Independent Mast Cell Degranulation–Mediated Bee Venom Resistance IgE 非依存的マスト細胞脱顆粒応答を介したハチ毒耐性における日内変動の検討,中村勇規,第32回日本時間生物学会学術大会ポスター発表,山梨大学大学院総合研究部医学域免疫学講座
1190,Adrenal glucocorticoids dominate retinal rhythms: light-independent clock regulation 副腎グルココルチコイドが網膜リズムの大部分を支配する：光独立的な時計制御,池上啓介、安尾しのぶ、増渕悟、重吉康史,第32回日本時間生物学会学術大会ポスター発表,2 愛知医科大学医学部 / 3 近畿大学医学部 / 九州大学大学院農学研究院
1191,The Physiological Role of Glucocorticoid Rhythms in the Circadian Regulatory System 概日リズム制御システムにおけるグルココルチコイドリズムの生理的役割,渡邉綾乃、平野有沙,第32回日本時間生物学会学術大会ポスター発表,所属3不明 / 2 筑波大学国際統合睡眠医 / 筑波大学グローバル教育院ヒューマニクス学位プログラム
1192,Principle of temporal order integration in maternal-fetal interaction 母子間における時間秩序統合原理の解明,藪本和也、梅村康浩、遠藤康裕、小池宣也、渡邊仁美、近藤玄、垣淵晃代,第32回日本時間生物学会学術大会ポスター発表,所属2不明 / 所属3不明 / 京都府立医科大学大学院
1193,Pre-SCN Emergence of Circadian Clock in the Embryonic Mouse Choroid Plexus,Vitet,第32回日本時間生物学会学術大会ポスター発表,"Graduate Institute of Mind, Brain and Consciousness, Taipei Medical University"
1194,Beating to Its Own Clock: When Do the Heart’s Circadian Rhythms Begin?,Truong、Vitet、Myung,第32回日本時間生物学会学術大会ポスター発表,"Laboratory of Braintime, Graduate Institute of Mind, Brain and Consciousness (GIMBC), Taipei"
1195,Severity-dependent daily pattern of epileptic seizure in a mouse model of chronic temporal lobe epilepsy.,山口翔、樋口蓮太郎、張煜民、向井康敬、周至文、乘本裕明,第32回日本時間生物学会学術大会ポスター発表,2 名古屋大学環境医学研究所 / 名古屋大学理学研究科
